text,polarity
"بيكانتي 
بيكانتيييييي احلا حاجة هوا و كل شيي حلو بس بيكانتي الد حاجه
",1
"سيء 
اسوء مطعم دخلته الاكل مرا ما عجبني وغالي على الفاضي وحجم الاطباق صغيرة الشيء الوحيد الحلو في الديكور حق المحل حتى الخدمة ماعجبتني
",-1
"طيب و لاكن 
لا يوجد طحينة شئ يضايق بصراحة الأكل ممتاز بس السعر غالي عليه
بس ديكور المحل جميل ... لاشئ يستحق ان اذكر اكثر الجمبري العملاق ممتاز
",0
"المطعم سئ 
تقديم الطعام ليس بالطريقه الجيده خاصة في بعض انواع اللحوم والبعض منها يقدم وداخله دم. السلطات كانت جيده ؛ الحلا كان عادي . السعر مبالغ فيه على الشخص. من وجهة نظري لا يستحق التجربه. الاعلان عن لحم الغزال وطريقة التقديم بالاسياخ هي التي تجذب الناس ولا يوجد فيها اي اختلاف.
",-1
"ممتاز 
المطعم بعد صلاه العشا يصبح مزحوم جدا
القائمه متنوعه جدا
سعر الاطباق يعتبر اعلي من المتوسط بس الطبق كبير
الشي الذي لايفوت طبعا التشيز كيك..اعتقد اني المره القادمه لن ادخله للاكل بل لشرب القهوه والتمتع بطعم التشيز كيك
العيب الوحيد ضعف الاضاءه
",1
"مطعم لذيذ 
الاكل نظيف ولذيذ ومتنوع من مشوى ومقلى وبروست وفيليه وانواع سلطات وحلويات مثل البسبوسه.....ولكن يعيب عليه البطئ فى الخدمه ويحتاج لزيادة العماله والاشراف
",1
"السعر مرتفع و الخدمة ضعيفة 
اقل من المتوسط
السعر مرتفع و الخدمة ضعيفة
و يوجد بدائل افضل
اما الجلسة فلم تراعي الخصوصية العربية
فقد يكون مناسب للشباب في مرحلة المراهقة
",-1
"متوسط 
يقال بانه الافضل في جدة
اعترض على ذللك مع العلم بان الاكل جميل
ولكنه مرتفع السعر بعض الشيء
مزدحم دائما
فرع وحيد على حد علمي
موقف قليلة
",0
"مطعم مميز 
يمتاز المطعم بجلساته الهادئه وكثرة الموظفين وتنوع قائمو الطعام المقدمه
توجد قائمة خاصة للمشروبات انصح بتجربتها وخاصة تروبيكال سموثي
",1
"healthe 
مجموعة مطاعم بدأت في مكة وانتشرت في الخليج وماليزيا تتميز بالطعم الممتاز والجودة وأنها صحية ومفيدة للجسم وبها مجموعة مواد ينصح بها الأطباء لأنها عبارة عن دواجن صغيرة مشوية على النار.
",1
"الوجبات 
مطاعم البوفيه المفتوح مكلفه وخصوصا للعوائل, البديل هو مطعم الطازج في ابراج مكه والمطاعم الاخرى في دورالمطاعم بأبراج البيت
",1
"شهي وصحي 
فروج الطازج جميل وحجمه طيب وشهي وصحي لأنه على الفحم يشوى
وبروسته جميل وخاصة إن علمت أنه من مزارع محلية
تبقى مشكلته في الثوم إلا أن الطحينة تغطي على الثوم ورائعة جدا وأرزه أيضا البخاري وخبزه المعمول في مخبز في نفس الموقع
كل هذه الأمور تجعله مطعم يستحق التجربة
",1
"تجربة متميزة 
المطعم بشكل عام جيد جداً والطعام ممتاز خصوصاً إمكانية إختيار المحتويات في البرغر. السعر مرتفع نوعاً مقارنة بجودة الطعام وأغلى قليلاً من المطاعم الأخرى المشابهة له
",1
"جيد 
يقدم وجبات خفيفة ولذيذة وكذلك وجبات للغداء والعشاء ذات قيمة اعلى من التوسطة ويجد به جلسات ذات مناظر جيدة
",1
"مطعم جيد جداً 
المطعم طعامه ممتاز جداً الموظفين والاستقبال جيد جداً ربما الشيئ السيئ هو القيمة واحياناً تكون في جودة الطعام
",1
"وجبة ممتازة 
وجبة ممتازة من الفروج المشوي لقاء تكلفة زهيدة
",1
"افضل برغر في جدة 
افضل برغر في جدة، سلطة من البوفيه مع كل طلب، منطقة لعب أطفال ، اقترح تجربة برغر سويس ملت مع مقبلات شريمب داينامايت، الجيد ان الفرق بين البرغر الصغير و الكبير ٧ ريال فقط ، يمكن طلب برغر كبير٢/٣ رطل و تطلب قطعه نصفين و مشاركته مما يمكنك من طلب آخر مثل الجمبري أو السمك
",1
"رائع 
انا بالنسبه لي..يعتبر الافضل من بقية المطاعم لنظافته ونكهته في الاكل..بصراحه مطعم اكثر من رائع واوصي به بقووووه
",1
"مطعم يحتوي على همبرغر غييييير 
مطعم جميييل و عنده أطباق رهييبة و لكنها كاملة الدسم
طلبي المفضل فرايد تشكيكن
تحياتي
",1
"افضل مطعم لعشاق البرجر والستيك 
انا متحيز لهذا المطعم فهو مطعمي المفضل من الخبز الى الشوربة خبز البرجر حكاية
",1
"مطعم رائع 
انه مطعم ذو النجوم الخمسة، فهو مناسب جداً للمناسبات والاحتفال مع من تحب. المدخل ، والاستقبال، والخدمة ، والطعام جميعها خدمات ممتازة في مطعم بيبلوس
قائمة الطعام الغنية والشهية بالاضافة الى المشويات هي أكثر من رائعة
",1
"مطعم راقي واكل لذيذ ونظيف 
ببلوس احد مطاعم قاعة ليلتي
اكله لذيذ ونظيف ومطعم رايق
ينقصه توفير مكان مخصص للعائلات او وضع حواجز
",1
"مقهى ومطعم النخيل 
من أفضل مطاعم ومقاهي جدة
يقدم أفضل أصناف الطعام الشعبي واﻷطباق الشرقية
باﻹضافة إلى أحسن أنواع الجراك والمعسل
",1
"مطعم مميذ ذو موقع ممتاذ 
ذرت المطعم مع اصدقائي واستمتعنا بالطعام المقدم بدايه بفواتح الشهيه اللبنانيه الممتاذه وخاصه التبوله وايضا المطبق لحم وجبنه ممتاذ والاطباق الرئيسيه من المشويات هائله والمعسلات جو شرقي ممتاذ وشاشات عرض جيده من المطاعم الممتاذه بمنطقه كورنيش جده انصحكم بالزياره ستكونون سعداء
",1
"النخيل 
صراحه دا المطعم لا يعلى عليه الاكل متنوع ومرررره جيد حتى نظافة المكان وخدمتهم كويسه لازم تجربوه صراحه
",1
"جيدجدا 
المطعم بمعنى الكلمة لذبذ وتنوع الاكل ممتاز والجو العام جيد ومستوى الخدمة والاسعار راقية الا انه يعيبه انه يحتاج لتركيب معطرات للجو حيث تطغى رائحة المشاوي عليه
",1
"معتدل 
نوعية الاكل جيدة ولكن الخامات المستخدمة ليست من النوعية الايطالية الممتازة مقارنة بالسعر ولاتوجد نكهة الطعام الإيطالي الجيد.. كذلك الخدمة سيئة علمآ أن المطعم لم يكن مزحومآ
",1
"النخيل يصلح للحضر 
مطعم مليء بالارجيله والنساء المدخنات فهو غير صالح للمحافظين والمهتم بأداب اطفالهم
اكيد البعض رح يقول ليش انت تروح
اقول اخر مرررة
",0
"بلا مبالغة...انها الاجمل 
طعم مميز وذو شعبيه واسعه في جده
من اجمل المطاعم اللتي سبق لي زيارتها في العالم بلا مبالغه
الخدمة بطيئه قليلا بسبب الازدحام
الاسعار معقولة جدا
يوجد بارتيشن للعوائل
ظيافة المطعم رااااااااااااااائعة
",1
"مطعم روعه 
من اجمل المطاعم الايطاليه في جدة واسعار مقبوله مقارنه بالمطاعم الاخرى
البيتزا اكثر من رائعه والمكرونه
وطاقم المطعم يتمتع بالسرعه والباقه
",1
"مطعم ممتاذ 
القيمه مقابل المدفوع ممتاذه طعم ايطالي حقيقي العروض الخاصه بالاطفال ليس لها نظير بالمملكه نوعيه وسرعه الخدمه وخاصه العرض الخاص بوجبه الغذاء اضافه الي طبق السلطه المميذ والخبذ بذيت الزيتون الذين يقدموا فري
",1
"عشاء فاخر 
يقع المطعم في شارع الاندلس في اعلى البرج ولذلك فهو يتمتع باطلاله بانوراميه ويكتمل جمال الاطلاله من خلال دوران ارضية المطعم بشكل بطئ جدا وغير ملحوظ ليوفر نظرة كامله على مدينة جده والبحر ،ويوفر المطعم جو رائع من الهدوء والخصوصيه والفخامه
مناسب جدا للمناسبات الخاصه
متوسط التكلفه للشخص ١٥٠ ريال
",1
"مطعم جيدجدا 
من افضل مطاعم الوجبات السريعه في المملكه العربيه السعوديه والعالم العربي وربما في العالم كله
يتميز ب /النظافه -الخدمه السريعه-الاسعار الرخيصه -للغني والفقير
اتمني ان تكون لديهم خدمة التوصيل
",1
"موقع جميل 
طعم مميز وذو شعبيه واسعه في جده ومكه والمدبنه المنوره والطائف منطقه القصيم ولكن ينقصه الانتشار في باقي مدن السعوديه ويستحق ان ينشر له فروعا في باقي انحاء العالم لانه طعم وقيمه بصراحه
من اخم العيوب الازدحام والمواقف
",1
"شركة محلية بمواصفات عالمية 
النظافة والسرعة والنظام والسعر المناسب والثبات على تلك المعايير والمواصفات على مر سنوات ميزة رائعة تتميز بها سلسلة مطاعم البيك .
",1
"مطعم رومانسى فاخر 
مطعم رومانسى يتمتع بديكور فاخر واجواء جميله الا أن قائمة الطعام محدوده ونوعية اللحوم المقدمه أقل من مستوى المطعم كما أن الاسعار مرتفعه نسبيا .
",1
"مطعم فاااااااخر عالاخر 
مطعم رومانسي عبارة عن مطعم دوار وموقع حلو عالي جداً. الخدمه رائعه وتستحق التعليق. غالي بالنسبة لجميع المطاعم المجاوره. او مستوى المطاعم المماثله. انصح بزيارته في ايام الاعياد والمناسبات الخاصه مثل الاحتفال بذكرى الزواج وغيره
",1
"ميزة جدة 
من أشهر مطاعم دجاج البروستد وأفضلها. خيارات متعددة من وجبات فريدة ومتنوعة. جودة عالية وطعم ممتاز تستحق التجربة. أنصح بتجربة وجبة الربيان الإقتصادية وسلطة الملفوف وطبعاً بروستد الدجاج. السعر ممتاز جداً مقارنة بمثيله من أنواع المطاعم السريعة حيث يتراوح سعر الوجبة مع المشروب من 14 - 25 ريال.
",1
"ملك البروست 
افضل بروست في العالم بشهادة أصدقاء من بلدان كثيرة طعم و نظافة و قيمة و سرعة في الخدمة كذلك تنوع قائمة الطعام يخدم جميع اﻷذواق
",1
"طاجن الدجاج رائع 
بإقتراح من صديقي توجهنا الى مطعم فيروز التركي في شارع حراء
كان المطعم مزدحم جدا
لكن انتظرنا الى ان جاء دورنا
وبسبب الازدحام قد يتأخر الطلب
مع ذلك فالأطباق هنا تستحق عناء الانتظار
بالذات طاجن الدجاج
",1
"The best 
أفضل مطعم بروست في السعودية....من ناحية الطعم والنظافه والخدمة والسرعة رغم الزحمة ...حرام اللي يزور جدة ما يأكل منه
",1
"مطعم فريد في الطعم مقابل القيمة 
افضل مطعم متخصص في اكلة البروستد على مستوى العالم كما يتميز بتقديره لزبائنة وحسن تعامله مع موظفية رائد في المسئولية الاجتماعية في صناعة الطعام
",1
"البيك 
افضل الاطعمه في جده هو البيك لذيذ جدا لانه دائما ناكل منه وسعره مناسب للجميع وانصح بفتح فروع في جميع مناطق المملكه البيك غير وبس
",1
"المكان جميل 
تقيمي علي ديكور وجمال المحل فهو رائع
لكن كطعم لا..اعتقد انه افضل كعصيرات وشيشه فقط
عيوبه وجود الشيشه لمن لايحب الشيش
انصح بذهابه في الصبح اجمل
",1
"مطعم جيد 
المطعم يقدم وجبة الدجاج الشواية وفيليه السمك وعدة انواع من الرز وايضا مقبلات خفيفة سلطة خضراء وحمص ومتبل وايضا تشكيلة بسيطة من الايدامات والمكرونة الجيدة
يعتبر سعره متوسط والجودة متوسطة الى جيدة
يعيبهم التأخير بسبب الزحاااام وكثرة الزبائن
",0
"مخيب بالنسبة لي 
لقد ذهبت انا وزوجتي بإقتراح مني  كنت انوي تجربة المطبخ البرازيلي لكن طريقة تقديم الطعام لم استسيغها  طريقة تقديم الطعام بوفيه مفتوح لم تكن بوفيه بمعناه حيث انك تجلس في طاولة الطعام ويأتيك الموظف بنوع من اللحوم ثم يأتيك بعدها بنوع اخر من اللحوم لحم بقر لحم نعام وغزال وسمان وهكذا  لم تعجبني فكرة تجربة انواع كثيرة من اللحوم في نفس الوقت زوجتي لم تأكل سوى نوع واحد هذا بالإضافة الى السعر المبالغ فيه والذي لا يشمل المشروبات ربما البعض عجبته طريقة التقديم أما أنا فلا  المشروبات ممتازة لكنها ليست ضمن سعر البوفيه
",-1
"المطبخ البرازيلي بين يديك 
مطعم يقدم الطعام على الطريقة البرازيلية .  بداية بوفيه مفتوح من المقبلات فيه ما لا يقل عن عشرين نوعاً من المقبلات الباردة و الساخنة ، ثم أثناء جلوسك على الطاولة يمر عليك النادل بأسياخ فيها قطع من أصناف عديدة من اللحوم و الأسماك و الدجاج و البيكون الحلال . بعض أنواع اللحوم غريبة مثل لحم النعام و الغزال . التتبيلة جديدة و غريبة كذلك .  الكمية مفتوحة حتى الشبع .   الأسعار غالية للشخص الواحد و لا تتضمن المشروبات
",1
"أشهر مطعم برجر في جدة 
من أشهر مطاعم البرجر في جدة على الإطلاق ، الخمة و النظافة و المكان رائع ، يعجبني تقديمهم للسلطة المجانية في البداية ، كما يمكنك اضافة الجبنة الساخنة الذائبة الموجودة بجوار بوفيه السلطات .  هناك أصناف متعددة من الرجر والاستيك ذات الجودة العالية ، لكن شهرة هذا المطعم تأتي من البرجر .  كما يمكنك اختيار حجم البرجر المطلوب ( يجب أن أذكر بأن الحجم المتوسط يعتبر كبير عند أغلب الأشخاص ) . لذا لا تغامر بالأحجام الكبيرة إلا إذا كنت جائع جدا.
",1
"من أفضل مطاعم البرجر في السعودية 
فدركيرز من المطاعم المفضلة للعائلة ونتردد عليه كثيرا  غالبا نزور فرع الاندلس والفرع الرئيسي في التحلية وهو محل زياراتنا اليوم الخدمة ممتازة العاملون يتمتعون بروح مرحة وابتسامة واسعة الاكل رائع ومكوناته طازجة  من اهم سلبيات المطعم هي التهوية السيئة وتشعر بها بعد خروجك من المطعم رائحة الاكل ملتصقة بالملابس ايضا منطقة اللعب المخصصة بالاطفال تحتاج للنظافة والصيانة والمزيد من الالعاب اخر ملاحظة سلبية تخص فرع درة العروس الخيارات فيه تكاد معدومة وجودة اللحم مختلفة عن الافرع الاخرى لذا لن نعيد زيارتنا له
",1
"مطعم صيني و ياباني فخم 
زرت هذا المطعم قبل حوالي سنة ونصف ، الجلسات و الأجواء فخمة و لطيفة للغاية .
الإطلالة على كورنيش جدة جميلة جداً كذلك .
لكن الطعام فيه قليل التوابل لذا فإنه ربما لن يرضي تماماً الزبائن ذوي الذائقة العربية . كما أن أسعاره مرتفعة بعض الشيء
",1
"مطعم وجبات سريعه فى الاصل ولكنه يتفوق على كثير من المطاعم الرسميه التقليديه. 
بدايات المطعم فى السعوديه كان التركيز فيها على الهامبورجر بأنواعه . الا أن قائمة الطعام حاليا تشمل مجموعة كبيره من الاطباق المميزه التى تضم انواعا من الستيك، الدجاج، السمك والباستا ، بالاضافة الى بوفيه السلطه الشهير وأنواع من السلطات الاخرى. . الا أن المطعم لا زال يقدم أفضل أطباق هامبرجر فى جده . .ولا زالت أسعاره مقبوله نسبة الى نوعية الوجبات ومستوى الخدمه .
",1
"أكل شعبي نظيف 
بما أني من سكان جدة فقد ذهبت إلى النخيل مرات كثيرة لاأتذكر عددها لكن بصراحة يعتبر أفضل مكان يقدم الأكلات الشعبية بطريقة جيدة ونظيفة مثل المطبق وغيرها من الأكلات التقليدية وعندهم عصيرات طازجة . وجلسته جيدة في الهواء الطلق حين يكون الجو معتدل أما في الصيف فالأفضل الجلوس في المنطقة المغلقة المكيفة ، ولو أني لست من هواة المعسل والشيشة لكن المكان بشكل عام مناسب للعوائل
",1
"غاليييييييييييي بس رهيب 
الاسعار نار بس الطعم خطيييييييير للتجربة خصوصا الهمبرغر
",1
"اكل غير صحي 
مطعم اسعارة مناسبه للجميع ،، يميزة التنوع ،، يعيب عليه بأنه غير صحي ، حيث ان جميع اطباقة الرئيسية مقلية بالزيت وهذا النوع من الطبخ او الاعداد غير صحي وغير مفيد . دائماً مزدحم ولاكن سريع التحضير والتجهيز ، فروعه جدا كثيرة ، يتميز بأهم نقطه بعيداً عن الاكل والربح السريع ، حيث انه له مساهمات في خدمه المجتمع والمحافظه على البيئة .
",-1
"سلسله ولا أروع 
من أفضل مطاعم المنطقه العربيه من حيث القيمه والخدمه والطعم الممتاز لما أري لها مثيل في نفس نوعيه الدجاج المقلي علي مستوي الدول العربيه بما فيهم KFC أفضل ما فيه النظام فعلي سبيل المثال ممكن ان يكون رقمك هو ٩٩ والرقم الحالي علي اللوحه هو ٢ فلا تشعر بضيق أو خوف من التأخير فلن تجلس أكثر من عشر دقائق فقط هناك نظام جرب الوجبه العائليه ووفر نقودك للاسف هذه السلسله فقط بجده ومكه يجب أن تنتشر في المملكه
",1
"تجربه جيده 
مطعم جيد ذهبت انا ووالدي الى مطعم ابو شقره وتناولنا وجبة عشاء الخدمه افضل اكل المشويات بجميع انواعها والسلطات لذيذه جدا والخدمه في توصيل الطلب سريعه لاتتجاوز 20 دقيقه انصح بتجربة المشوياتز
",1
"افضل مطعم مصري بجدة 
من افضل المطاعم المصرية بمدينة جدة
يعطيك بماكولاته و جوه العام احساس قوي بوجودك في مصر
خدمة جيدة و معاملة جيدة و احساس مصري ممتاز
و لكنه يعتبر غالي الثمن بشكل عام و متوسط الثمن في شهر رمضان (افطار و سحور)
",1
"ممتاز نظيف ومرتب 
مطعم راقي يقدم الوجبات الجميلة والرائعة سعره مرتفع بعض الشيء لكن في مجال المعقول
",1
"مأكولات رائعة .. لكن! 
مأكولات شرقية ومصرية لذيذة.. لكن للأسف يوم الجمعة وخاصة فترة الظهر والعصر لا يستحق الزيارة
الخدمة تكون ليست بالمستوى وكذلك جو المكان والتكييف ..
أفضل وقت لزيارة المطعم ""ليلاً""
",1
"اجمل مشويات 
اجمل مشويات حقا واسعراه عاليه مره بس طعمه جميييييييييييييل والمكان نظيف فعلا
",1
"المذاق الايطالى الفاخر اصبح فى متناول الجميع فى جده 
قمت بزيارة المطعم عدة مرات فى خلال العام الماضى وفى كل مره كنت اخرج بانطباع جيد عن المطعم والطعام والخدمه . قائمة الطعام متنوعه وتحوى الكثير من المأكولات الايطاليه الشهيه التقليدية منها والمبتكره .ديكور المطعم وزى العاملين والجو العام خاصة النافورة الكبيرة والجميله فى وسط الدور العلوى للمطعم كل ذلك ينقلك الى عالم مختلف تماما وكأنك تسترخى على مقعد فى احد مطاعم روما او فلورنسا او ميلانو . الخدمة ممتازه والاسعار مرتفعه بعض الشئ الا انها تتناسب مع مستوى المكان . صدمت فى اخر زيارة للمطعم منذ يومين برؤية صرصور صغير يتجول على ارضية المطعم بالقرب من الحائط. الا اننى اعتقد ان ذلك كان استثناءا ولا يقلل من روعة المكان وقد لفتنا نظر المسئولين فى المطعم لذلك وعبروا عن استغرابهم واسفهم الشديد.
",1
"اختلاف الخدمة 
اصبحت الخدمة مختلفة ولكن الجودة موجودة والتعامل غير مرضي وبطيئة ليست كما في السابق وكذلك عند طلب زيادة يخبرك الموظف بان الشييء المراد منه مبلغ كذا
",0
"البيك جدا نظيف 
اي نعم القيمة الغذائية ضعيفة في منتجاته لكن الذي يعوض ذلك النظافة و سرعة الخدمة و التكلفة المعقولة جدا
",1
"الأكثر شعبية في جدة 
بدون منازع هو المطعم الأكثر شعبية في جدة. اكله ممتاز (بروست وساندوتشات) وسعره مناسب جدا. المشكلة الكبرى فيه هي الزحمة وسوء تنظيم عملية استقبال الطلبات والتي تكون احيانا اشبه بالحراج
",1
"مطاعم البيك اللذيذة 
انظف مطعم بروستد والذها
لازال يحافظ على شعاره بالاكل الطيب والنظافة
رائع بما تعنيه الكلمة ولديه زحمة كبيرة ولكن الانجاز عالي عندهم
",1
"البيك في كل جدة 
جيد لوجبة رخيصة
منتشر في كل جدة
وجبة الجمبري جيدة جدا جدا
الخدمة سريعة
لا يوجد ارخص منة
بببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببببب
",0
"افضل وانظف مطعم بروست في العالم بلا منازع 
البيك من افضل مطاعم الوجبات السريعه واكثرها تطبيقا للجوده ,قليل هي مطاعم الوجبات السريعه العالميه التي تسطيع تقديم مستوي النظافه والجوده التي يقدمها البيك.
اختياري المفضل من القائمه هو الدجاج الحراااق.. و بالعافيه .
",1
"رائع 
هذا المكان معروف ب خدماته الممتازة وطعم الرائع الذي لا يتوفر في اي من الوجبات السريعه الاخرى والنظافة المتوافرة لديهم
",1
"مطعم البيك 
مطعم مميز وذو شعبيه واسعه في جده ومكه والمدبنه المنوره والطائف منطقه القصيم ولكن ينقصه الانتشار في باقي مدن السعوديه ويستحق ان ينشر له فروعا في باقي انحاء العالم لانه طعم وقيمه بصراحه
",1
"البيك الحبيب ملوش حل 
كل من البيك كإنك في البيت
طعم - نظافة - معاملة - جودة - سعر................
مناسب للجميع ومحبوب وأسعاره مناسبة وأهم شيء النظافة عندهم النظافة
",1
"البيك وبس 
اذا اردت النظافة والجودة والسعر المناسب في مطاعم الفاست
فود عليك بالبيك ولكن يعاب عليه ضيق مساحة صالة الطعام
و زحمة بعض الفروع خاصة مكة و المدينة
",1
"ممتاز 
السلام عليكم
من اروع كفتريات مكه المكرمه لي اكثر من عشرين عام وكل مره يكون الطعم الذ
سندوتشات غير وعصيرات طازه روعه
انصح فيه بشده لكل زوار مكه
",1
"كافتيريا عاديه 
لايوجد مايستحق التصويت ، بها ساندويتشات للافطار والتي تميزها قليلاً دون الحاجه الا ان يقصدها احد للاستمتاع بالجلوس او عناء البحث عنها ..
",-1
"ممتاز 
احسن كافتيريا فيكي يامكة
صراحة شي ولا اروع سندوتشات ومشويات وشاورما من أطعم اللي تذوقه في حياتك واكبر دليل انها مزحومة بأي وقت تروح
",1
"ممتاز 
من اجود وانظف المطاعم الموجوده في مدينة جده ولا زال متمسكون بالجوده والمظهر العام والمذاق ولكن مواعيد عملهم يجب ان يمتد شويه
",1
"المطعم الباكستاني المفضل بجدة 
مطعم باكستاني رائع يقدم بوفيه مفتوح يوميا على الغداء فقط و على مدار الأسبوع و على العشاء يمكنكم الاختيار من قائمة المطعم المتنوعة سعر البوفيه حوالي 22 دولار للشخص أما قائمة العشاء متوسط سعر الطبق حوالي 10 دولارات
الخدمة في المطعم متميزة و كذلك العاملين
اعتبره المطعم الباكستاني المفضل لي في جدة
",1
"رائع 
حقيقة برياني اللحم رائع
ويوجد انواع كثيرة من الايدامات على طريقة مطبخ جنوب اسيا
والاجمل انك سوف تتفاجأ بالسعر الرخيص مقارنة بجودة الطعام
",1
"توقعت الأفضل 
ورق عنب فاشل شوربة العدس والعصيرلت جيدة مشوي يوشقرة لم يعجبني والظاهر هذه نوعية المشاوي المصرية تكون كبيرة الحجم وتبهيرة خارجية واضافة شحم وأفضله الريش طبقة رز باللحم وفوقها بشمسل أعطيها تقييم وسط مكرونه أرابيتا سيئة والخدمه جيدة وتأخروا بالفاتوره لأنه وقت الصلاة المكان بالديكور وسط طاولات قديمة وبارتشن حلو القيمة غالي على مستوى الأكل مكان الزيارة أبوشقرة جدة شارع فلسطين
",-1
"نظافه وجوده 
المطعم زحمه شديده لاكن يستاهل الانتظار اكل نظيف وسعر معقول انا واصدقائي نحب الاكل من البيك سواء كان المسحب او الاكلات البحريه والاسعار عاديه جدا
",1
"لا يقاوم 
بسم الله ماشاء الله البيك من اكثر المطاعم في جدة زحمة زبائن على الرغم من كثرة فروعه المنتشره في جدة،وغالبية الفروع لايوجد فيها قسم عوائل.
بالرغم من زحمة الناس والسيارات عند اي فرع من فروع البيك الا ان النظافة من اهم اوليات البيك وهذا سر النجاح الدائم للبيك.
تحذير:الاشخاص اللي يعانون من الكريتسرول قد يكون البيك غير ملائم لهم.
",1
"ممتاز 
البيك من المؤكولات السريه الممتازه والتي شقت طريقها بنجاح خلال العشرون عاما الماضيه ولكن في الاونه الاخيره يعاب على البطاطس المقليه ليست كالسابق ايضا عند الشكوى ياخذون شكوتك ولا يعاودا الاتصال لابلاغك باي قرار اتخذ او الرد على االشكوى
",1
"مطعم العالم 
السلام عليكم
في بالي انه من احسن المطاعم لي داخل مكه المكرمه او حتي داخل المملكه بل شهرته فاقت كل الناس
فحجاج بيت الله الحرام يسالون عنه وفوعه زحمه بشكل رهيب للغايه
ولكن سرعة واحترافيه مقدمي الطلبات تشعرك بان الوقت يمر سريعا وكل وجبه تكفي شخص بزياده انصح بيه لكل زوار مكه المكرمه
",1
"ممتتز جدا 
الماكوﻻت شهية جدا ، متخصص في تقديم الدجاج ،مسحب،دجاج،جمبري،الخدمة مميزة ،احد اشهر المطاعم السريعة في السعودبة،لكن لا يوجد له فرع في مدينة الرياض
",1
"وجبات رخيصة بذاق مميز وجودة عالية 
الجودة والذاق والنظافة ومهارة العاملين
تواجده في كل مكان من جدة و
",1
"الطعم المميز 
طعم يتميز عن غيره من المطاعم المقدمه نفس الوجبات ، هنا بالامكان تذوق الطعم الحقيقي للدجاج البروستد والمسحب
",1
"مطعم فوق الخيال 
جداً جميل يتميز بالنظافة حيث لدية طاقم كامل من اجل ضمان ان تكون الوجبة غير ملوثة ويعمل على النقاط الحرجة لابعاد التلوث الوحيد من الوجبات المقلية والتي لاتتعب المعدة انهم يهتمون بصحتك مع رخص اسعارهم وسرعة تسليم الوجبات مع شدة الازدحام فى جميع فروعهم وحقا انهم يهتمون بجميع سبل الراحه للزبونز
",1
"مطعم رائع 
جداً جميل يتميز بالنظافة حيث لدية طاقم كامل من اجل ضمان ان تكون الوجبة غير ملوثة ويعمل على النقاط الحرجة لابعاد التلوث
الوحيد من الوجبات المقلية والتي لاتتعب المعدة
انهم يهتمون بصحتك مع رخص اسعارهم
",1
"شيخ المطاعم 
جودة في السعر والطعم والنظافة
بخلاف المطاعم الأخرى الفاخرة التي تعتمد على الديكورات وللأسف تتحسر على كل ريال صرفته على الوجبة بعد أكلها
البيك.. رائع جداً.. خليك كذا على طول
",1
"رقم واحد 
واحد ربنا بارك لك في رزقه ماشاء الله عليه وألذ وجبة ممكن تأكلها
",1
"أعلى جوده على مستوى العالم ورقابه داخليه غير عاديه 
بالتوفيق ومن تقدم الى تقدم
طعام الفقير والغنى لما يميزه من الجوده العاليه
",1
"جيد 
وجبة البيك من الوجبات الممتازة وخاصة للشباب الذي يعشق السرعة وأهم صفاتها النظافة والموثوقية والالتزام من قبل العاملين في المطعم
",1
"مطعم جميل ممييييز 
سررعة الخدمه ابتسامة العاملين موقعه ممتااااااز سعره متوووسط مشكلته الازدحااام
اشكر العاملين بالمطعم تجربه رائعه
",1
"مكة الزاهر قريب من كبري الزاهر 
ممتاز جدا ورخيص ونظيف وخاصة الشباب ولكن مشكلته مزدحم بشكل يومي كل من يزور مكة او الحرم لابد وان يشتري من هذا المطعم
",1
"افضل مطعم وجبات سريعة في العالم 
مقارنة بالسعر يعتبر الافضل , لكن يعيبه انه مزدحم دائما ,وفروعه قليلة في مكه , لكن البرستد عندهم طعمه خيال خاصه مع السلطه(الكوكتيل) والموظفين نشيطين وعمليين جدا انصح كل من يذهب لمكه زيارة هذا المطعم ولن يندم
",1
"افضل مطعم وجبات 
وجبات ممتازة من حيث السعر والنظافة وانتظام العمل والذ طعم واحرص على تناول الوجبات حتى لو اﻻقامة بالفندق بالوجبات
",1
"قمة اللذة ف الطعم 
التجربة هي الحكم وعندما تدخل ال فرع البيك تأسرك الرائحة اللذيذة والثوم الذي يجعلك محتلما
",1
"بيك 
الدجاج جدا لزيز خصوصا الحراق و المسحب و السمك و الجمبري
",1
"بشان الاقبال على البيك 
هناك اقبال كبير جدا على البيك لدرجه ان هناك اناس اعرفهم يشترونه من منطقه ويسافرون الى منطقه اخرى والمسافه اربعمايه كيلو مترا وبعد زلك يقومون بتدفيته عندما يبرد من طول المسافه والطريق وياكلونه وكلما سنحت لهم فرصه اخزو منه وزهبوا به في كل الاحوال وهم من منطقه زهران في مدينة الباحه الا يستحقون فتح فرع هناك لديهم وزلك بسبب حبهم لمطعمهم المفضل والشهير البيك الا تستحق تلك المنطقه فتح فرع لها او لغيرها ممن احب البيك وسيكون النفع والفايدة للكل والجميع وما ينفع الناس يبقى
",1
"مطعم البيك 
وجبة منخفضة السعر مشبعة ولذيذة من أشهر المطاعم في مكة وتجد عليها إقبال كبير جدا من أهل المنطقة أو من القادمين للحج والعمرة
",1
