polarity,text,restaurant_id,user_id
1,"المطعم من الخارج جذاب ومن الداخل مريح ونظيف  
 القائمة منوعة والأسعار معقولة 
 حجم البرغر كبير ومناسب للسعر وطعمه لذيذ  
 يستحق العودة وأوصي بتجربته ..",1666,1436
1,"مطعم وجبات سريعه مميز   
  
 ايجابيات : 
 # اسعار مناسبه - ماتتعدى ٢٠ 
 # المكان نظيف ومرتب ، والوصول له سهل .. 
 # الطلب يجي بسرعه .. 
 # توابلهم مميزه ، والبطااااااطس خراااافي 
 # وجباتهم لها نكهه خاصه وليست تقليديه .. 
  
  
 سلبيات : 
 # تحس بالاكل يقعد في بطنك ، اكلم مب خفيف يعني  
  
  
 ...",1666,12701
1,صراحة عجبني يستاهل طعم وخدمة ونظافة,1321,19615
-1,وين راح بافلوز,1321,24231
1,من الذ الستيكات الي قد ذقته في حياتي,1321,22482
1,ألذ ستيك ممكن تذوقهـ عندهم  وكمان الوينجز. جنااااان,1321,20035
-1,"بسم الله والصلاة والسلام على رسول الله 
  
 إخواني أخواتي .. المطعم هذا تمت تجربته 
 من وجهة نظري المطعم عادي مثله مثل سائر الكثير من مطاعم البورقر بالرياض. أي أنه ليس مميزا مثل هامبرقيني. شكرا لكم",1666,6348
1,"من التوب عندي باللسته 
 وواحد من المطاعم اللي ماااااشبع منها  
  
 أكثر شغلتين أدمنت عليها: 
 كاساديا اللحم / خرافيه بشكل مو طبيعي 
 الميني بيف برقر / تستحق التجربة ، وبعد التجربة الإدمان شي وارد  
  
  
 اللي ما جربه لسا أقوله ( لا تفوت عليك نعمه من النننعم الحلال في الدنيا ) 
  
 * ملاحظه: لو حصل وذقتوه ومالقيتوه بالمستوى المتوقع &quot;مع اني ما أظن ابد&quot; لا تلوموني يمكن على حظكم، انا هنا احكي عن تجااااربي فقط 
  
  
  
 التقييم العام 10/10 وبجداره .",1666,39763
1,يعتبر عندي ثاني أفضل مطعم برجر شغل احترافي وخدمه مميزة,1666,40998
1,يعتبر عندي ثاني أفضل مطعم برجر شغل احترافي وخدمه مميزة,1666,19006
1,مطعم يعرف كيف يطبخ بشهية.. ممتع ولذيذ,1321,590
1,جيد لكن الخدمه بطيئه نوعا ما,1321,16820
1,من أفضل ستيكاته هو نيو يورك ستيك،،، لحم طيب وخالي من الدهون   ولا تنسئ تحط المشروم صوص معاه،،، خياااااال,1321,5626
-1,"فيه شي تغير بالمطعم . كان اكله جميل وله نكهه مميزة الان تحس انك فاتح علبة مازولا وتشربها . بحر زيوت في البطاطس والبرجر مليء بالدهون . 
  
 اتمنى ان يوضح للزبائن عدد السعرات الحرارية في كل وجبة . فالاكل اصبح خطير على الصحة .",1666,4930
-1,"من اول ما فتح المطعم وكنت اظن انه من افضل المطاعم الى ان جربته بنفسي , كانت اسوأ تجربه صراحه , البطاطس كانه رز بخاري واللحم كله موية والخبز ماله أي طعم وكانك تبلع قطن  
 المطعم دخل عندي بال BLACK LIST",1666,38628
1,"ليه كذااااااا  
  
  
 قبل كم يوم اكلت من عندكم البرجر غرقانه مويه  
  
 بديتو تطيحون من عيني :(",1666,29130
1,"- جودة الأكل عالية وذات مذاق متميز، خصوصاً البرجر. 
 - مطعم نظيف وهادئ . 
 - ديكورات جميلة. 
 - خدمة ممتازة من العاملين ودائمي الابتسامة في الوجه. 
 - في اعتقادي أسعاره تعد مرتفعة قليلاً مقارنة بما شابهه من المطاعم. 
 يستحق التجربة .",1321,160
1,المطعم هذا رهيب .. طلبنا اكثر من 12 صنف .. اذكر 2 فقط ماراقو لنا.. ستيك نيويورك كان عادي تقليدي والبقيه راائعه والخدمه رهيبه ودهم يشيلونك شيل المكان رايق وفاضي ( كنا وسط الاسبوع ) ووممكن أكرر التجربه أكيييييييييييد,1321,6881
1,"كنت دعيت إلى المطعم ، وتأخرت على الشباب وقلت لهم اطلبوا لي زيكم ..  
 طلعت وجبتي همبرقر لحم ، كانت من أجمل البرقرز اللي اكلتهم في حياتي الخبز لين اللحم طعمه فيه والبطاطس اللي يجي معاه كذلك ممتاز ، وبعد ذلك الحلى تشيزكيك ما عليه كلام ..  
 بما أني كنت معزوم فما أعرف عن الأسعار .. لكن المطعم ترجع له مرة ثانية وأنت مغمض ، وتقدر تعزم عليه بعد ..  
  
 المطعم واسع و هادئ .. الجلسات بعيدة عن بعض والإضاءة مريحة ، كذلك العمال خفيفين دم .",1321,2176
-1,قبل كم شهر كان أحد مطاعمي المفضلة لقربه من بيتي. لكن آخر تجربتين خلال الشهر الراح كانت جدًا سيئة. صار من أنواع البرجر إللي تقعد على قلبك لليوم الثاني وتتمنى إنك نمت خفيف.,1666,25367
1,"الزيارة الأولى اليوم الثاني لعيد اﻷضحى 1434 لفرع طريق الملك عبد العزيز 
 قسم العائلات 
 الطلبات 
 ميني تشيكن رائع جدا 10 من 10 
 جولدن كريسبي تشيكن خرافة 10 من 10 
 كاساديا دجاج ممتاز 8 من 10 
 تشيلي فرايز عادية والبطاطس ودجز مو فرنش فرايز  
 الخدمة ممتازة ونظيف جدا المطعم 
 اﻷسعار ممتازة حسابي كله أقل من 70 ريال ونحنا 3 أشخاص شبعنا حتى التخمة 
 فيه واحد كاتب في التعليقات إدماني القادم أنا معك يا حبيبي",1666,36733
1,"الطعم لذيذ  
 البرجر اللحم فيه نكهه شواء جميلللللله 
  
 طلبات ساندوتش tcs  بلو تشيز - ميني برجز »» كلهم للحم 
   
 البطاطس مقرمشه ولذيذه تنافس بطاطس برجر كنج  
  
 لذيذ و خفيف  
  
 الخدمه مممتازه  
  
 ماجربتها لان كان فرع عزاب  
  
 الاسعار معقوله 
  
 ظلم لما نقول انه مشابهه لاكل البيت لان ابد اكل البيت ما يجي بهالذي النكهه والللذاذه 
  
  
 اختصار هو مطعم يقدم البرجر الخفيف مشوي و لحومه واضح انها طازجه  
  
 لو راح يستمر على مستواه + يسعى لتطور  
 اشوفه بعد ٥ سنوات ينافس ماك وبرجر كنق وهرفي",1666,29130
1,"الاكل لذييذ جداً ,  الجو هادي و راقي !  
 الخدمه جداً ممتازه !  
 حبيت المطعم من أول ما دخلته . . أعطيه 10/10 !  
  
 &lt;3",1321,4879
1,"مذاق رائع جدددددا  
  
 برجر خفيف كأنه من البيت  
  
 جربت الدجاج المشوي جدددا شهي  
  
 يكفي انه سعوي المنشأ  
  
 نفتخر فيه",1666,37007
-1,مع الاسف الشديد قبل فتره ليست بالطويله ذهبت الى هذا المطعم - فرع الريان  وطلبت وجبه واعتقد انها اسوأ وجبه قد اكلتها في حياتي لا اعلم هل المشكله من الفرع ام ان الوجبات سيئه,1666,28078
1,"والله ياعيال اكلت منه / 
  
 1- همبرجر دجاج وكان جيد جدا .. 
 2- جربت اللحم ونوعا ما اعجبني .. 
 3- البطاطس بها نكهه ممتازه جدا .. 
 4-الاسعار جيده مع ارتفاع .. 
 5- الخدمه جيده جدا ما تطووول .. 
 6-الموقع الي جيته فى طريق الملك عبد الله فى مجمع التميمي الجديد 
  
 -- 
  
 فمان الكريم 
 Mohammed AL Jeaid",1666,29948
1,"جربت منه كذا نوع سواء كان برغر أو ساندويتش، لحم أو دجاج .. كلها رائعة جدا جدا 
 يعتبر من اقوى المنافسين في مجال البرغر بالنسبة لي.",1666,16014
1,جربت البرجر على الغدا و كان جدا ممتاز و السعر مناسب,1666,34320
-1,طلبت برغر دبل الجديد...صراحة الطعم عادي...اللحم مستوي زيادة عن اللزوم...الأسعار فوق المتوسط...تقييم النكهة بشكل عام 310,1666,33729
-1,"* الطعام: 
 معقول. موب أفضل برقر ولا أسوأ برقر، لكنه عادي جداً. 
  
 * الأسعار: 
 مبالغ فيها مقارنة بالطعم ومستوى فخامة المطعم العام.",1666,33504
1,لذيذ مررررررة اطباقة,1666,33474
1,صراحة انا اجرب الموقع لابرمج واحد مثله فقط,1666,33467
1,الميني برقر الافضل الى الان بالرياض   عندهم. ساندوتشات جميله خصوصا اللي دجاج مشوي مايحضرني اسمها حاليا:),1666,32684
1,المطعم اغلب وجباته حلوة جدا.. عيبه الوحيد البطاطس مش ولابد,1666,32511
1,أفضل مطعم برغر جربته  البرجر خيال   البطاطس عادي   الاسعار جدا معقول  بمتوسط ٢٢ ريال,1666,13056
1,"من ابرز مميزات المطعم 1- الاطلالة على كورنيش الحمراء في فرع شارع فلسطين 
  
 2- جودة الاطباق المصرية الدسمة  
  
 3- بوفيه الافطار مقبول  
  
 4- الاسعار في المتويط بحدود ال50 ريال للاطباق الرئيسية  
  
 5- تصميم الطاولات على شكل شبه غرف مع توفر الحواجز 
  
 أبرز العيوب  1- تعامل الموظفين جاف  
  
 2- الذباب &quot; في بعض الاحيان&quot; 
  
 3- بعض الاثاث يحتاج الى تغير",1601,3153
1,الافطار رائع في ابو شقرة تنوع في الوجبات والعصيرات لكن المشويات قليلة,1601,6533
1,TSC burger is marvelous. Provolon burger tastes like **** i couldn't finish it because of the smell of this stinky cheese called provolon.,1666,13535
1,"انا زبون لها المطعم من سنة تقريبا 
 ميزته بجودة اكله اللي ماتتغير",1666,31178
-1,البرقر لذيذ ولاكن الان طعم الحمه غريب واما اخفيكم عنده وجبة كساديا لذيذة  لحم ولاكن بعد فترة ساء طعمها هي والبرقر نصيحه لا حد يتهور ياكل وحده تشبه الكساد يا مكسيكيه رايحه فيها,1666,30577
1,جربت أغلب أنواع البرقر وكلها حلوه ما عدا الميني العجين فيه طعم غريب شوي ما أعجبني,1666,29615
1,البلوتشيز منتااااازه 😍,1666,27224
-1,المطعم  زرته وأكلت منه مرتين  ... فيه ملاحظات كثيييرة مررهـ :: أول شئ المطعم إللي في الحمراء غير نظيف جداً   المحاسب يجي يمسك الفلوس والمفاتيح ووو بعدين يسوي طلبات بدون لبس القفاز ،، وييين يا حبيبي أنت تراك في مطعم وتمسك الأكل  .. بعد شوي بيأكله واحد ويتسمم وأنت السبه ،،، لا وأزيدكم من الشعر بيت المحاسب يعبي الببسي وتطيح الشفاطة ويعود يمسكها بيده ويرجعها للكاس ..... وععع وش هذا القرف ..  وبعدين المطعم حق الافراد ضيق جداً بالكاد تقدر تتحرك ،، لا أنصح بالذهاب إليه ؛ لانه مطعم غير نظيف ....,1666,14189
1,"زرت المطعم ... بوقت الظهر وكان يوم جمعه ..... ماكان فيه إلا طاولتنا شاغرة :) فأخذت راحتي بالتصوير  المكان كان هادي ... اللون والديكور مريح ... الأكل جيد ..الخدمة جيدة جداً ..  
 الأسعار وسط .... وزي ماقالت الأخت المشكلة بالتدخين والمعسل اللي مخرب جو كل المطاعم والقهوات اللي في جده .. فياليت يخصصون أماكن لغير المدخنين و أماكن  للمدخين.",1647,1232
1,طعام باذخ ونظيف ونكهاتهم مميزة لاتوجد في أي من المطاعم الأخرى.,1647,16452
1,"المطعم صغير المساحة ولا يوجد بارتيشن  
  
 الطاولات نوعا ما متقاربة والاسعار في المتوسط بين ال60-70 ريال للطلبات الرئيسية  
  
 الخدمة جيدة جدا والطلبات ممتازة  
  
 العيب الاساسي هو التدخين بأنواعه &quot; معسل وسجائر &quot; حقيقة مثل هؤلاء يقتلون رومانسية المكان",1647,3153
1,"المطعم ممتاز جربته بدايه السنه بـ توصيه من زملائي في الجامعه .. 
  
 بـ اختصر تجربتي لـ نقاط ايجابيه وسلبيه .. 
  
 الايجابيات : 
 # الطعم جداً ممتاز ولذيذ 
 # الاسعار ممتازه جداً .. اعتقد اغلى وجبه عندهم بـ28 ريال ! &quot;الاسعار حول الـ20 بشكل عام&quot; 
 # كل شيء طازج ونظيف ويسوونه قدامك 
 # نظيف والديكور حلو ورايق والصور على الجدار تخليك تسعبل 
 بشكل عام .. من اول زياره ومن اول برغر اكلته عندهم .. قلت الله يعينني على المشاوير لاني بـ اعيد الزياره كثير .. 
  
 السلبيات: 
 # بحكم ان الاكل طازج، فـ يطول شوي .. ومع الزحمه ممكن يلطعونك حبتين .. 
 # بعيد عني شويتين .. بس يستاهل المشوار .. ما اعرف الا فرع ركا والملك عبدالعزيز &quot;مدري اذا فيه غيرهم&quot;.. يعني يبي لي مشوار 10 دقايق &lt; بالنسبه لـ باقي المطاعم يعتبر بعيد شوي ..",1666,26775
1,زرت المطعم حسب تقييمكم له ، فعلا كان يستحق التقييم     الطلب كان برقر tsc وتقييمي لها 10/10  وسعرها جدا معقول للجحم ، قرابة 15     واللي متواجد معي طلب فاهيتا دجاج وتقييمه لها جدددا جيده    البطاطس لذيذ ومقرمش     ستتم له الزياره عدة مرات ,1666,26088
1,"زيارتي اليوم كانت مفاجأه 
  
 حقيقه استغربت الي صار  
  
 بعد الطلب قدمو لنا الاكل  
  
 وطلبنا الكاتشب طلع واحد من  الثلاجه كاتشب هاينز  
  
 وبعدين اكتشفنا ان الطعم خاااااااااااااااااااااااااااااااااااااااااااااايس 
  
 طلبنا واحد ثاني نسوي مقارنه وطلع فعلا الاولاني خااااااااااااااااااااااااااااااايس 
  
 ادور تاريخ انتهاء مافيه طلع الكاتشب يرجعو يعبونه مره ثانيه  
  
 واتوقع هذا سبب الخراب 
  
 بعد ما خلصنا من الاكل 
  
 تم الاتصال برقم 940 
  
 تم تقديم شكوى  
  
 وافادونا انهم تمت مراجعه المطعم مدري عاد سكروه ولا عطوه مخالفه وبس نبي نمر عليهم بكره نشيك نشوف بالله اي مر عليهم يعطينا خبر 
  
 الموقع  
  
 طريق الملك عبدالله الحمراء",1666,4446
1,اعجبني     لذيذ ونظيف واسعار ممتازه جداً  سازوره مرات اخرى,1666,24935
1,"قد اكلت من هالمطعم مرتين وكلها الحمدلله تجارب حلوه  
  
 1- برجر لحم TSC  
 برجر لحم الخاص بالمطعم ويسويه قدامك وعلى هداوه ( وهنا مشكلته يطول بس يجيبه لك صح ) ، مع خس وطمام وبصل يا سلام وكبير ويشبع الى حد ما بالنسبه لي  
  
 2- صدر دجاج مشوي  
 لمحبي الدجاج لا يفوتكم نفس الشي يشويه قدامك وعلى هداوه ايضا وويضبطه ولذيذ بس مشكلته صغير ولا يشبع مره  
  
 للي يبي ياكل برجر محترم لا يفوت المطعم بس يطول شوي في تسوية الاكل واسعاره مره رهيبه اتوقع سعر الوجبه 21 ريال اذا ماني ناسي مع بطاطس حاره لذيذه وبيبسبي صغير ابو ريال ونص",1666,13343
-1,"محل فاشل 
  
 اسعار مرتفعة 
  
 اكل مافيه طعم",3894,13535
1,"أكلت من عندهم مره وحده ساندويش دجاج مفروم  
  
 وأعتبره ممتاز كأكل صحي فيه نكهه  
  
 وأختي تمدح السيزر سلط حقتتهم  
  
 وأتمنى أجرب من عندهم أشياء ثانيه =)",3894,29891
-1,"طبعا الي ما يعرف داجن كان سابقا من افضل المطاعم للوجبات السريعة  
  
 لكن الان  
  
 تم قلب العمالة الي فيه الى العمالة البنقالية بدل العمالة الفلبينية و الهنديه 
  
 كل فرع زرته فيه بنقالية  
 فرع الخبر على الكورنيش 
 فرع خريص 
 فرع الاحساء 
  
 اصبحت الخدمة سيئة والبنقالي يكلمك من طرف خشمه ويقول لك انتظر الين تاخذ طلبك محد جايبه لك 
  
 والحقيقه التدهور هذا واضح وذلك لسبب واضح ايضا  
  
 وهو ان شركة داجن التابعة لشركات سليمان الراجحي صارت وقف خيري  
 ولما تم قلب هذه الشركه الى وقف خيري صار مافيه اهتمام  
  
 وهذا يعني ان ماراح يكون فيه تطور بعد اليوم مع الاسف الشديد 
  
 بالنسبه للأكل  
 ما زال يحافظ على نكهه جيدة البروستد و الروبيان اوكي 
  
  
 اما موضوع الحمامات فهذا شئ اخر  
  
 الوضع مزري في حمماتهم تجيب المرض  
  
 فرع خريص اول ما تدخله فيه ريحه تحوم الكبد مدري وشهي بعد  
  
 مدري وش اقول عمل خيري لكن مافيه اهتمام",179,4446
-1,"المطعم الرائع اللي كانوا الزبائن عليه بالطوابير الحين قاع صفصفا لاتجد الا زوار مساكين يبدو انهم من خارج الرياض اول مره يزورونه  
  
 طبعا كان رائع وفوق الرائع البرستد مميز حار ولذيذ والخبز يخرج من الفرن طازج .. الصلصة .. والسلطات الرااائعة  
  
 اليوم قذارة في قذارة .. دورات المياه في فرع خريص تفوح من الخياس ادخل وانت متلطم . 
  
 الطعم الطبخ العمالة سيئة لابعد الحدود . 
  
 لااعلم اللذي حصل للمطعم وماسبب التدهور ولكني سأكرر الزيارة ان لاحظت تحسن في الخدمة فمازلت احترم ذكرياتي مع هذا المطعم المميز . 
  
 ننتظر حملة اعلانية كبيرة لارجاع الزبائن كما عملت مطاعم الطازج",179,4930
-1,"داجن طريق خريص 
  
 والله المكان كان وصخ بشكل حتى مستقرفة المس الطاولة ولما تقول للعامل ينظف يقول نظيف 
  
 مع ان الارضية كلها عظام وفتات خبز  في اثنين واحد فلبيني وواحد بنغالي وواحد اخيس من الثاني بالاخلاق 
  
 والساتر الباب الخشب عليه عفن ما يتنظف ابد 
  
 والكاتشب في كل مكان ميبس ما ينظفونه 
  
 الله ياخذهم الوسخييييييييييين 
  
 الكراسي غير مريحة ووسخه   
  
 الاكل مليان زيت 
  
 ويوم نطلب عصير للاطفال قالو مافيه 
  
 وخبز عربي مخلص ماشاء الله 
  
 مطعم لن اذهب له بتاتا  
  
 ولو اني ذهبت الى سزلر هاوس بجانبة ارخص وانظف وخدمه افضل ما يكون ولا ياخذون الخدمه من الكوفي 
  
  
 من ابشع المطاعم  
  
 انصحكم بزيارته لتأييد ما كتبت",179,1271
-1,"هو كااااان ممتاز. خصوصا وجبة السمك! يعني هالكلام عام 2006. لكن للأسف الكل يشهد أنه تغيّر من سنتين وحتى الآن. حتى بوفيه السلطة مدري هو إلى موجود ولا لا؟ لكنه من أسوء بوفيه السلطات. والبطاطس دااائماً أرجعها لأنها باردة وقاسية وأطلب شي جديد. حتى أتذكر مرتين صارت لي يعطوني الكولا والسبرايت بدون سكر وطعم, وأرجعها للكاونتر ويقول آسف المكينة عطلانة, لهذي الدرجة إهمال. 
 صار الطاولات زيت والأرضية مليانة بقايا طعام. والعمال سيئين ودورات المياة الله يكرمكم.  
 فقط مستغرب من مستوى المطعم, ولا يهم أن يكون الموظفين سعوديين، فالسعوديين في مثل هالأماكن يحتاجو إلى تدريب مكثف مثل ماكدونالز أكاديمي. 
 فقط السبب الوحيد الذي يبقي أمل في داجن أن صاحبه يوسف وهو أحد أبناء الراجحي و الشي الآخر هو هوية المطعم وديكوراته المتميزة.",179,444
1,"أرى أنه من المطاعم الجيدة بالنسبة لي ..  
 يعيبه : 
 - تأخر الطلب  
 - أسعاره غالية مقارنة بأكله  
  
 هناك وجبة التشيلي رائعة لكن فيها حرارة قليلة ..  
  
 ملحوظة : من المطاعم التي أملها بسرعة (الحمد لله)",179,682
-1,"اكلة اقل من عادي  
 المطعم ازعاج غير طبيعي لدرجة صعب الواحد يسمع الجرسون .. 
 وفوق هذا حصلت &quot; شعرة &quot; بوسط البطاطس  
  
 لن اكرر الزيارة ابداااااا",179,258
1,افضل مافي الداجن انه عربي 100% وهو احد شركات الراجحي مثل د.كيف وفعلا وجباته جيده وليست ممتازه بس مقارنة بباقي المطاعم السريعه فعلا افضل والان صار منافس قوي على الاقل بالطعم,179,141
-1,كان قمة اول ماطلع وصار المركز الاخير 😩👎👎👎,179,14900
-1,الله على داجن اول كان ينافس الطازج وكان المطعم مره زحمه بس الحين سيئ جدا جدا الفروج حقهم اسود والاكل بارد   لا انصح فيه ابدا   وترقبوا اغلاق المطعم قريبا,179,29908
1,انا جربت المطعم كذا مرة للتممتع بالسلاطات... صحيح بوفيه بس يعبئ الصحن مرة واحدة مثل بيتزا هت... الجيد في الموضوع هو البروستد مرة لذيذ والحمص عجبني... وجربت من قبل دجاج الفحم وكان جيدجدا.. بس شوي احس ان اسعاراهم اغلى من غيرهم ريالين في معظم الوجبات..,179,29898
1,لاتجرب غير مكس وفاهيتا مكس وخذ معها ثوم طبعا,179,15392
-1,جربته  مرة بس ما بعيدها كمية الاكل مرة قليلة  السعر مو على الطعم,179,19615
-1,"أحب الحمص حقهمم .. لذييذ .. 
 و امم أحب وجبة التشيلي بس .. 
 الباقي ما أطالعه حتى !",179,14900
1,صراحة مطعم اكلة نظيف مرة يعني تدخل تاكل وانت مرتاح ومطمئن قلبك من كل شي والوجبات الي عندهم شهية انا جيتهم امس الضهر واكلت الكبسة عندهم وااااااااااااااو ويكفي المطعم انة وطني,179,6908
-1,لا اتذكرة,179,6755
1,"اخر مره اكلت منه كان عام 99 اتذكر كاان مرره شيء وطعم ولا اروع خاصه فرع الملك عبدالله واااو  
  
 الحين ما ادري والله",179,845
-1,"ماهو الشي الذي لاطعم له ولا رائحه ............. 
  
 اكيد دجاج مطعم داجن ..........",179,3082
1,دوبها نازله في فروع داجن صراحه عليها طعم مررررررررره حلو انا جربتها عند ماك وبعض المطاعم بس هذي غييييييير جربوها وقولو ايش رايكم,179,1314
1,كل شي عنده لذيذ واسعارة مقبولة مقارنة بباقي المحلات المعروفة,2061,19615
1,كيك الموس افضل كيك على الاطلاق,2061,14822
1,"الطابع الياباني يظهر جلياً في المكان من خلال اللوحات اليابانية والشعارات باللغة اليابانية والغرف ذات الطاولات اليابانية التقليدية.. يتميز بوجود الحواجز وخيارت متعددة للجلوس مثل الغرف ذات الطابع الياباني وآخرى ذات طاولات عادية بالاضافة لجلسات التبنياكي والتي يقوم الطاهي بتجهيز الطعام أمامك 
  
  
 من الملاحظ أن الاضاءة خافته نوعا ما وكذلك الهدوء الذي يخترقه صوت تجهيز الطعام وقلة الزوار خصوصاً في منتصف الاسبوع يساعد على الاستمتاع بوجبة يابانية جيدة 
  
 هناك طاولات تنفرد بطباخ خاص يقوم بتجهيز الطعام أمام الرواد .. البعض قد يبادر بالقيام ببعض الحركات الملفتة للنظر والبعض الآخر يكتفي بتجهيز الطعام وتقديمه بإبتسامة هادئة 
  
 قائمة الطعام ضمت الكثير من الاطباق اليابانية ولمعرفتهم بغرابة أطباقهم أضافوا الترجمة والتي تحوي المكونات الرئيسية لكل طبق في محاولة طفيفة لإزالة سوء الفهم ومنع البعض من التهور في اختيارات غامضة أو لدفع البعض لاختيار اطباق قد تبدو للوهلة الاولى غير معقولة 
  
 بالمقابل قائمة المشروبات والحلويات تقزمت بجوار الاطباق الرئيسية والجانبية على حدٍ سواء 
  
 لمن يهوى المغامرة عليه بتشكيلة السوشي أما من لا يرغب بالمجازفات فعليه بتشكيلة التبنياكي المكونة من أنواع تقليدية كالدجاج واللحم ومكونات بحرية ونوع من الارز على حسب اختيارك 
  
 اراها تجربة غنية أشبعت بطوننا وارضت فضولنا 
  
 الاسعار للاطباق الرئيسية تراوحت بين ال100 – 300 ريال 
  
 الفاتورة بالنسبة لعشاء لشخصين في المتوسط ب400 ريال",1614,3153
1,"هذا المطعم له فروع في امريكا أو انه اصلا امريكي وصار له فروع في جده فرعين بس واحد في رد سي مول والثاني قريب الكورنيش  
 اكلاتهم لذيذة دجاج او ستيك لحم مشوي على النار و الفاهيتا لذيذة 
 بس انا اروح عشان الحلى عندهم حلى فدج الشوكولا كيكه ساخنه بالشوكولاته عليها ايسكريم فانيلا رهييييييبه والحلى الثاني سمبوسه محشية بالشوكولاته والمكسرات مرررة لذيذة لايفوتكم الحلى اتركو له مكان  
 المطعم طراز أمريكي مكسيكي مافيه بارتشن مفتوح على بعض 
 خدمة ممتازة طعام ممتاز  جو ممتاز جربوه",1345,3309
1,"انتظرنا افتتاح فرع الحمراء بشوق خصوصا مع الدعاية الكبيرة التي رافقت التجهيزات ولكن مع الاسف كانت النتيجة أقل مما توقعنا  
  
 الافضلية للاسف للمدخنين واماكن غير المدخنين اقل مايمكن وصفها بأنها ممرات مستشفى  
  
 كما أن جودة الاطباق لاتتناسب مع ارتفاع الاسعار  
  
 أبرز المميزات .. المنيو يضم تشكيلة كبيرة جدا من الطلبات وان تشابهت في المكونات 
  
 وجود ألعاب للاطفال 
  
 حجم الاطباق جيد جدا  
  
 ابرز العيوب .. الاسعار  
  
  التدخين",1345,3153
1,رحنا الجمعه   الاستقبال حلو والمكان جميل ويفتح النفس 😁  والمنيو كذلك طلبنا وتعبت وطفششت لين ماجاء الطلب   كان زحممه المطعم مرررا   الاكل كان جيد مدري انسدت نفسي من كثر ما انتظرت خخخ  لمن خلصنا من جدد مررا مصخوها لين جابوا الحسساب  😓  اخذت باقي الاكل البيت وكان احلى من في المطعم 😁  ..   هل بروح لهم مرة ثانيه ؟   لاااااا طفشوووني 😢,1345,29891
-1,خدمات جيده و جو جميل  بس الطعم بالصراحه ما عجبني بتتا البتا,1345,27818
1,اكثر من رائع .. الجو رايق هناك بس حاولوا تتواجدوا نصف الأسبوع .. الخدمة ممتازة .. الستف مبتسم علىى طول .. المطبخ مفتوح منه نافذة مطلة ... نظيف في كل شي,1345,15114
-1,"المطعم موقعه ممتاز ..خدمة رائعه..ديكور حلو..اسعار جيده..مكان العاب كبير ..مسجد...نظافه رائعه..وهو مطعم عالمي..اطباق كبيره..لكن............ 
 الطعم المكسيكي الاصلي معدوم...الاكل بدون طعم..اكل متلبس شخصية الاكل المكسيكي ولابس ثياب الاكل المكسيكي..لكن في طعمه ابعد مايكون عن الاكل المكسيكي.. 
 يمكن يعجب بعض الناس..لكن انا شخصيا وبصفتي عاشق للطعم المكسيكي الاصيل..زيارتي للمطعم هذا حتكون خيانه للاكل المكسيكي..",1345,293
1,"يقع المطعم في الدور الارضي للمول ويجاوره مطعم غوديز اللبناني 
  
  
  
 يضم المطعم قسم لغير المدخنين مجاور لمنطقة تجهيز الخبز في الفرن الحجري 
  
  
 يوجد بوفيه سلطة محدود التنوع ولكنه جيد المذاق 
  
 قائمة الطعام متنوعة الى حدِ ما واغلب الطلبات كانت مممتازة واعتبره شخصيا من المطاعم الايطالية المميزة في جودة الاطباق 
  
  
 سبب تدني تقييمي للخدمة كان نتاج عدة زيارات وكانت الخدمة متذبذبة بين العادية والجافة 
  
 بالإضافة الى بعض التصرفات مثل عدم اعتراف النادل بإحضاره طبق غير المطلوب واصراره على أنه اختيارك وأنك المخطئ وليس هو 
  
  
 بصفة عامة المطعم مميز ويتيح لك وجبة ايطالية رائعة شرط أن تتغاضى عن السلوكيات الفردية",1856,3153
-1,من يوم ما فتح وانا اشتكي عن الخدمة السيئه  بصراحه كانو مستحيل تتغير  كل مره اقول انشأ الله تزبط بس للاسف ولا حياه لمن تنادي,1856,20535
1,"بتكلم عن فرع مجمع الراشد بالخبر لأن دوبي أعرف أنه موجود بجدة يبغالنا زيارة 
  
 المطعم كان جميل رحناه 4 مرات  
  
 الخدمة ممتازة وتعجبني مقبلات الضيافة حقتهم  
  
 طلبتنا كانت منوعه بين بيتزاء وسطلة وباستا وشوربة بحريات ما أفتكر بالضبط وضع كل طبق بس بشكل عام كان جمييييل ونستمتع بالروحة له",1856,29891
-1,"الإيجابيات : 
 * متعدد الصلصات. 
 * وجود نوع بعظم ونوع بدون عظم. 
 * تدفع للذي تأكل، يعني تريد 5 قطع أو 10 أو 15 إلى حد 50 قطعة، وكل شيء بسعره. 
  
 السلبيات : 
 * البرجر سيء. 
 * السعر مرتفع نوعاً ما. 
 * وجود مقلي فقط.",2411,1445
-1,مطعم سيء جداً لدرجة إن الأكل يجي معاه جونتي عشان الصبغة,2411,22414
1,افضل الاطباق طاجن الروبيان ومكرونة سجوان,2116,17684
1,"الصراحه المطعم 100على 100 افضل مطعم زرته من وجهة نظري, 
  كنت اكره شي اسمه روبيان بس الروبيان عندهم غير عندهم روبيان بالزنجبيل وماسلا روبيان الصراحه طعم الروبيان مره لذيذ انصحككم وبقوة تزورونه 
  واي وحده تروح تتعشاء من عنده تعزمني ^_^ .",2116,30334
